normalized_street_name_season,normalized_street_name,year,total_area,snowfall,snowfall_factor
4-ireland street_2017,4-ireland street,2017,3107.300434,226428.98262558004,72.87
4-ireland street_2018,4-ireland street,2018,3107.300434,249920.17390662007,80.43000000000002
4-ireland street_2019,4-ireland street,2019,3107.300434,149430.07787106003,48.09
4-ireland street_2021,4-ireland street,2021,3107.300434,269496.16664082,86.72999999999999
4-ireland street_2022,4-ireland street,2022,3107.300434,152692.74332676,49.14
4-irene court_2017,4-irene court,2017,304.65091856666663,20707.122934976334,67.97000000000001
4-irene court_2018,4-irene court,2018,304.65091856666663,26358.397474388003,86.52000000000002
4-irene court_2019,4-irene court,2019,304.65091856666663,12646.059629702333,41.510000000000005
4-irene court_2021,4-irene court,2021,304.65091856666663,24289.817737320336,79.73000000000002
4-irene court_2022,4-irene court,2022,304.65091856666663,14181.500259278333,46.550000000000004
4-irving walk_2017,4-irving walk,2017,475.43188476,30551.2529146776,64.26
4-irving walk_2018,4-irving walk,2018,475.43188476,39004.4318257104,82.04
4-irving walk_2019,4-irving walk,2019,475.43188476,19768.457768320797,41.57999999999999
4-irving walk_2021,4-irving walk,2021,475.43188476,37639.942316449204,79.17
4-irving walk_2022,4-irving walk,2022,475.43188476,21365.908901114402,44.940000000000005
4-irwin place_2017,4-irwin place,2017,2698.8806198,183442.915727806,67.96999999999998
4-irwin place_2018,4-irwin place,2018,2698.8806198,233507.15122509602,86.52
4-irwin place_2019,4-irwin place,2019,2698.8806198,112030.534527898,41.51
4-irwin place_2021,4-irwin place,2021,2698.8806198,215181.75181665405,79.73000000000002
4-irwin place_2022,4-irwin place,2022,2698.8806198,125632.89285168999,46.54999999999999
4-ithaca street_2017,4-ithaca street,2017,7204.21604125,524971.2229258876,72.87
4-ithaca street_2018,4-ithaca street,2018,7204.21604125,579435.0961977377,80.43000000000004
4-ithaca street_2019,4-ithaca street,2019,7204.21604125,346450.74942371255,48.09000000000001
4-ithaca street_2021,4-ithaca street,2021,7204.21604125,624821.6572576123,86.72999999999998
4-ithaca street_2022,4-ithaca street,2022,7204.21604125,354015.176267025,49.14
4-ives court_2017,4-ives court,2017,481.91296800000003,32755.624434960002,67.97
4-ives court_2018,4-ives court,2018,481.91296800000003,41695.10999136001,86.52000000000002
4-ives court_2019,4-ives court,2019,481.91296800000003,20004.207301680002,41.510000000000005
4-ives court_2021,4-ives court,2021,481.91296800000003,38422.92093864001,79.73000000000002
4-ives court_2022,4-ives court,2022,481.91296800000003,22433.0486604,46.55
4-ivy clos_2017,4-ivy clos,2017,761.5571260422223,55494.66777469675,72.87
4-ivy clos_2018,4-ivy clos,2018,761.5571260422223,61252.03964757596,80.43000000000004
4-ivy clos_2019,4-ivy clos,2019,761.5571260422223,36623.28219137047,48.089999999999996
4-ivy clos_2021,4-ivy clos,2021,761.5571260422223,66049.84954164193,86.72999999999999
4-ivy clos_2022,4-ivy clos,2022,761.5571260422223,37422.917173714806,49.14
4-j robinson parkway eb en myrtle avenue_2017,4-j robinson parkway eb en myrtle avenue,2017,309.61121765,22561.369430155504,72.87
4-j robinson parkway eb en myrtle avenue_2018,4-j robinson parkway eb en myrtle avenue,2018,309.61121765,24902.030235589507,80.43000000000002
4-j robinson parkway eb en myrtle avenue_2019,4-j robinson parkway eb en myrtle avenue,2019,309.61121765,14889.203456788502,48.09
4-j robinson parkway eb en myrtle avenue_2021,4-j robinson parkway eb en myrtle avenue,2021,309.61121765,26852.580906784497,86.72999999999999
4-j robinson parkway eb en myrtle avenue_2022,4-j robinson parkway eb en myrtle avenue,2022,309.61121765,15214.295235321,49.14
4-j robinson parkway wb en myrtle avenue_2017,4-j robinson parkway wb en myrtle avenue,2017,557.57453915,40630.456667860504,72.87000000000002
4-j robinson parkway wb en myrtle avenue_2018,4-j robinson parkway wb en myrtle avenue,2018,557.57453915,44845.72018383451,80.43000000000004
4-j robinson parkway wb en myrtle avenue_2019,4-j robinson parkway wb en myrtle avenue,2019,557.57453915,26813.759587723504,48.09000000000001
4-j robinson parkway wb en myrtle avenue_2021,4-j robinson parkway wb en myrtle avenue,2021,557.57453915,48358.4397804795,86.73
4-j robinson parkway wb en myrtle avenue_2022,4-j robinson parkway wb en myrtle avenue,2022,557.57453915,27399.212853831,49.14
4-j robinson py eb en cypress hlls_2017,4-j robinson py eb en cypress hlls,2017,293.8048595777778,21409.56011743267,72.87
4-j robinson py eb en cypress hlls_2018,4-j robinson py eb en cypress hlls,2018,293.8048595777778,23630.72485584067,80.43000000000002
4-j robinson py eb en cypress hlls_2019,4-j robinson py eb en cypress hlls,2019,293.8048595777778,14129.075697095333,48.089999999999996
4-j robinson py eb en cypress hlls_2021,4-j robinson py eb en cypress hlls,2021,293.8048595777778,25481.695471180665,86.72999999999999
4-j robinson py eb en cypress hlls_2022,4-j robinson py eb en cypress hlls,2022,293.8048595777778,14437.570799652,49.13999999999999
4-j robinson py eb en forest pk drive_2017,4-j robinson py eb en forest pk drive,2017,371.49494225333336,27070.836442000404,72.87
4-j robinson py eb en forest pk drive_2018,4-j robinson py eb en forest pk drive,2018,371.49494225333336,29879.33820543561,80.43000000000002
4-j robinson py eb en forest pk drive_2019,4-j robinson py eb en forest pk drive,2019,371.49494225333336,17865.1917729628,48.089999999999996
4-j robinson py eb en forest pk drive_2021,4-j robinson py eb en forest pk drive,2021,371.49494225333336,32219.756341631597,86.72999999999999
4-j robinson py eb en forest pk drive_2022,4-j robinson py eb en forest pk drive,2022,371.49494225333336,18255.2614623288,49.13999999999999
4-j robinson py eb en metropolitan_2017,4-j robinson py eb en metropolitan,2017,1396.2451054444443,101744.38083373668,72.87000000000002
4-j robinson py eb en metropolitan_2018,4-j robinson py eb en metropolitan,2018,1396.2451054444443,112299.9938308967,80.43000000000002
4-j robinson py eb en metropolitan_2019,4-j robinson py eb en metropolitan,2019,1396.2451054444443,67145.42712082334,48.09000000000001
4-j robinson py eb en metropolitan_2021,4-j robinson py eb en metropolitan,2021,1396.2451054444443,121096.33799519663,86.72999999999999
4-j robinson py eb en metropolitan_2022,4-j robinson py eb en metropolitan,2022,1396.2451054444443,68611.48448153998,49.13999999999999
4-j robinson py eb en vermont place_2017,4-j robinson py eb en vermont place,2017,800.2065032266667,58311.0478901272,72.87
4-j robinson py eb en vermont place_2018,4-j robinson py eb en vermont place,2018,800.2065032266667,64360.60905452081,80.43000000000002
4-j robinson py eb en vermont place_2019,4-j robinson py eb en vermont place,2019,800.2065032266667,38481.9307401704,48.089999999999996
4-j robinson py eb en vermont place_2021,4-j robinson py eb en vermont place,2021,800.2065032266667,69401.9100248488,86.72999999999999
4-j robinson py eb en vermont place_2022,4-j robinson py eb en vermont place,2022,800.2065032266667,39322.1475685584,49.14
4-j robinson py wb en forest pk drive_2017,4-j robinson py wb en forest pk drive,2017,661.9743519355555,48238.07102554393,72.87
4-j robinson py wb en forest pk drive_2018,4-j robinson py wb en forest pk drive,2018,661.9743519355555,53242.59712617674,80.43
4-j robinson py wb en forest pk drive_2019,4-j robinson py wb en forest pk drive,2019,661.9743519355555,31834.346584580864,48.089999999999996
4-j robinson py wb en forest pk drive_2021,4-j robinson py wb en forest pk drive,2021,661.9743519355555,57413.03554337072,86.72999999999999
4-j robinson py wb en forest pk drive_2022,4-j robinson py wb en forest pk drive,2022,661.9743519355555,32529.419654113197,49.13999999999999
4-j robinson py wb en metropolitan_2017,4-j robinson py wb en metropolitan,2017,1824.5625217533334,132955.8709601654,72.86999999999999
4-j robinson py wb en metropolitan_2018,4-j robinson py wb en metropolitan,2018,1824.5625217533334,146749.56362462064,80.43000000000002
4-j robinson py wb en metropolitan_2019,4-j robinson py wb en metropolitan,2019,1824.5625217533334,87743.21167111781,48.09
4-j robinson py wb en metropolitan_2021,4-j robinson py wb en metropolitan,2021,1824.5625217533334,158244.3075116666,86.72999999999999
4-j robinson py wb en metropolitan_2022,4-j robinson py wb en metropolitan,2022,1824.5625217533334,89659.00231895881,49.14
4-j robinson py wb en vermont place_2017,4-j robinson py wb en vermont place,2017,635.8804414888889,46336.607771295334,72.87
4-j robinson py wb en vermont place_2018,4-j robinson py wb en vermont place,2018,635.8804414888889,51143.86390895135,80.43000000000004
4-j robinson py wb en vermont place_2019,4-j robinson py wb en vermont place,2019,635.8804414888889,30579.49043120067,48.09
4-j robinson py wb en vermont place_2021,4-j robinson py wb en vermont place,2021,635.8804414888889,55149.91069033133,86.72999999999999
4-j robinson py wb en vermont place_2022,4-j robinson py wb en vermont place,2022,635.8804414888889,31247.164894764002,49.14
4-jackie robinson parkway_2017,4-jackie robinson parkway,2017,67398.51527424667,4911329.808034356,72.87
4-jackie robinson parkway_2018,4-jackie robinson parkway,2018,67398.51527424667,5420862.583507661,80.43
4-jackie robinson parkway_2019,4-jackie robinson parkway,2019,67398.51527424667,3241194.599538523,48.09
4-jackie robinson parkway_2021,4-jackie robinson parkway,2021,67398.51527424667,5845473.229735414,86.72999999999999
4-jackie robinson parkway_2022,4-jackie robinson parkway,2022,67398.51527424667,3311963.0405764817,49.14
4-jackie robinson parkway en wb_2017,4-jackie robinson parkway en wb,2017,0.0,0.0,
4-jackie robinson parkway en wb_2018,4-jackie robinson parkway en wb,2018,0.0,0.0,
4-jackie robinson parkway en wb_2019,4-jackie robinson parkway en wb,2019,0.0,0.0,
4-jackie robinson parkway en wb_2021,4-jackie robinson parkway en wb,2021,0.0,0.0,
4-jackie robinson parkway en wb_2022,4-jackie robinson parkway en wb,2022,0.0,0.0,
4-jackie robinson parkway et 2 eb_2017,4-jackie robinson parkway et 2 eb,2017,1207.820084651111,88013.84956852648,72.87000000000002
4-jackie robinson parkway et 2 eb_2018,4-jackie robinson parkway et 2 eb,2018,1207.820084651111,97144.96940848889,80.43000000000002
4-jackie robinson parkway et 2 eb_2019,4-jackie robinson parkway et 2 eb,2019,1207.820084651111,58084.06787087194,48.09000000000001
4-jackie robinson parkway et 2 eb_2021,4-jackie robinson parkway et 2 eb,2021,1207.820084651111,104754.23594179086,86.72999999999999
4-jackie robinson parkway et 2 eb_2022,4-jackie robinson parkway et 2 eb,2022,1207.820084651111,59352.278959755604,49.14000000000001
4-jackie robinson parkway et 2 wb_2017,4-jackie robinson parkway et 2 wb,2017,864.9460410666666,63028.618012528,72.87
4-jackie robinson parkway et 2 wb_2018,4-jackie robinson parkway et 2 wb,2018,864.9460410666666,69567.61008299202,80.43000000000004
4-jackie robinson parkway et 2 wb_2019,4-jackie robinson parkway et 2 wb,2019,864.9460410666666,41595.255114896005,48.09000000000001
4-jackie robinson parkway et 2 wb_2021,4-jackie robinson parkway et 2 wb,2021,864.9460410666666,75016.77014171198,86.72999999999999
4-jackie robinson parkway et 2 wb_2022,4-jackie robinson parkway et 2 wb,2022,864.9460410666666,42503.448458016,49.14000000000001
4-jackie robinson parkway et 3 eb_2017,4-jackie robinson parkway et 3 eb,2017,464.98093684,33883.16086753081,72.87000000000002
4-jackie robinson parkway et 3 eb_2018,4-jackie robinson parkway et 3 eb,2018,464.98093684,37398.416750041215,80.43000000000002
4-jackie robinson parkway et 3 eb_2019,4-jackie robinson parkway et 3 eb,2019,464.98093684,22360.9332526356,48.089999999999996
4-jackie robinson parkway et 3 eb_2021,4-jackie robinson parkway et 3 eb,2021,464.98093684,40327.7966521332,86.72999999999999
4-jackie robinson parkway et 3 eb_2022,4-jackie robinson parkway et 3 eb,2022,464.98093684,22849.163236317603,49.14
4-jackie robinson parkway et 3 wb_2017,4-jackie robinson parkway et 3 wb,2017,1417.2406922666667,103274.329245472,72.87
4-jackie robinson parkway et 3 wb_2018,4-jackie robinson parkway et 3 wb,2018,1417.2406922666667,113988.66887900804,80.43000000000002
4-jackie robinson parkway et 3 wb_2019,4-jackie robinson parkway et 3 wb,2019,1417.2406922666667,68155.104891104,48.089999999999996
4-jackie robinson parkway et 3 wb_2021,4-jackie robinson parkway et 3 wb,2021,1417.2406922666667,122917.285240288,86.72999999999999
4-jackie robinson parkway et 3 wb_2022,4-jackie robinson parkway et 3 wb,2022,1417.2406922666667,69643.207617984,49.13999999999999
4-jackie robinson parkway et 4 eb_2017,4-jackie robinson parkway et 4 eb,2017,592.0589770755555,43143.33765949574,72.87000000000002
4-jackie robinson parkway et 4 eb_2018,4-jackie robinson parkway et 4 eb,2018,592.0589770755555,47619.303526186945,80.43000000000002
4-jackie robinson parkway et 4 eb_2019,4-jackie robinson parkway et 4 eb,2019,592.0589770755555,28472.116207563467,48.09
4-jackie robinson parkway et 4 eb_2021,4-jackie robinson parkway et 4 eb,2021,592.0589770755555,51349.27508176293,86.73
4-jackie robinson parkway et 4 eb_2022,4-jackie robinson parkway et 4 eb,2022,592.0589770755555,29093.7781334928,49.14000000000001
4-jackie robinson parkway et 4 wb_2017,4-jackie robinson parkway et 4 wb,2017,2297.5690822177776,167423.85902120947,72.87
4-jackie robinson parkway et 4 wb_2018,4-jackie robinson parkway et 4 wb,2018,2297.5690822177776,184793.4812827759,80.43000000000002
4-jackie robinson parkway et 4 wb_2019,4-jackie robinson parkway et 4 wb,2019,2297.5690822177776,110490.09716385294,48.09000000000001
4-jackie robinson parkway et 4 wb_2021,4-jackie robinson parkway et 4 wb,2021,2297.5690822177776,199268.16650074782,86.72999999999999
4-jackie robinson parkway et 4 wb_2022,4-jackie robinson parkway et 4 wb,2022,2297.5690822177776,112902.54470018159,49.14
4-jackie robinson parkway et 5 eb_2017,4-jackie robinson parkway et 5 eb,2017,276.9276091166667,20179.7148763315,72.86999999999999
4-jackie robinson parkway et 5 eb_2018,4-jackie robinson parkway et 5 eb,2018,276.9276091166667,22273.28760125351,80.43000000000002
4-jackie robinson parkway et 5 eb_2019,4-jackie robinson parkway et 5 eb,2019,276.9276091166667,13317.448722420502,48.09
4-jackie robinson parkway et 5 eb_2021,4-jackie robinson parkway et 5 eb,2021,276.9276091166667,24017.9315386885,86.72999999999999
4-jackie robinson parkway et 5 eb_2022,4-jackie robinson parkway et 5 eb,2022,276.9276091166667,13608.222711993001,49.14
4-jackie robinson parkway et 6 eb_2017,4-jackie robinson parkway et 6 eb,2017,770.8378773188888,56170.956120227434,72.87
4-jackie robinson parkway et 6 eb_2018,4-jackie robinson parkway et 6 eb,2018,770.8378773188888,61998.49047275824,80.43000000000002
4-jackie robinson parkway et 6 eb_2019,4-jackie robinson parkway et 6 eb,2019,770.8378773188888,37069.59352026536,48.09
4-jackie robinson parkway et 6 eb_2021,4-jackie robinson parkway et 6 eb,2021,770.8378773188888,66854.76909986722,86.72999999999999
4-jackie robinson parkway et 6 eb_2022,4-jackie robinson parkway et 6 eb,2022,770.8378773188888,37878.973291450195,49.14
4-jackie robinson parkway et 6 wb_2017,4-jackie robinson parkway et 6 wb,2017,989.7928344244444,72126.20384450926,72.86999999999999
4-jackie robinson parkway et 6 wb_2018,4-jackie robinson parkway et 6 wb,2018,989.7928344244444,79609.03767275809,80.43000000000002
4-jackie robinson parkway et 6 wb_2019,4-jackie robinson parkway et 6 wb,2019,989.7928344244444,47599.137407471535,48.09
4-jackie robinson parkway et 6 wb_2021,4-jackie robinson parkway et 6 wb,2021,989.7928344244444,85844.73252963206,86.73
4-jackie robinson parkway et 6 wb_2022,4-jackie robinson parkway et 6 wb,2022,989.7928344244444,48638.4198836172,49.14
4-jackie robinson parkway et 7 eb_2017,4-jackie robinson parkway et 7 eb,2017,0.0,0.0,
4-jackie robinson parkway et 7 eb_2018,4-jackie robinson parkway et 7 eb,2018,0.0,0.0,
4-jackie robinson parkway et 7 eb_2019,4-jackie robinson parkway et 7 eb,2019,0.0,0.0,
4-jackie robinson parkway et 7 eb_2021,4-jackie robinson parkway et 7 eb,2021,0.0,0.0,
4-jackie robinson parkway et 7 eb_2022,4-jackie robinson parkway et 7 eb,2022,0.0,0.0,
4-jackie robinson parkway exit eb_2017,4-jackie robinson parkway exit eb,2017,109.66679905999999,7991.4196475022,72.87
4-jackie robinson parkway exit eb_2018,4-jackie robinson parkway exit eb,2018,109.66679905999999,8820.500648395802,80.43000000000004
