normalized_street_name_season,snap_count,coverage,average_coverage
4-boulevard_2018,1141,331.7,0.29070990359333915
4-boulevard_2019,336,86.7,0.2580357142857143
4-boulevard_2021,1168,413.2,0.35376712328767124
4-boulevard_2022,687,268.4,0.39068413391557494
4-boulevard_2024,232,66.3,0.2857758620689655
4-boundary road_2017,155,0.0,0.0
4-boundary road_2018,285,0.0,0.0
4-boundary road_2019,84,0.0,0.0
4-boundary road_2021,146,0.0,0.0
4-boundary road_2022,85,0.0,0.0
4-boundary road_2024,29,0.0,0.0
4-boundary road_2025,2,0.0,0.0
4-bourton street_2017,153,42.7,0.27908496732026145
4-bourton street_2018,285,70.1,0.24596491228070175
4-bourton street_2019,84,23.5,0.27976190476190477
4-bourton street_2021,146,47.6,0.32602739726027397
4-bourton street_2022,85,31.3,0.36823529411764705
4-bourton street_2024,29,7.6,0.26206896551724135
4-bow street_2017,458,2.0,0.004366812227074236
4-bow street_2018,846,0.0,0.0
4-bow street_2019,252,0.0,0.0
4-bow street_2021,439,0.0,0.0
4-bow street_2022,255,0.0,0.0
4-bow street_2024,87,0.0,0.0
4-bow street_2025,2,0.0,0.0
4-bowery bay boulevard_2017,307,20.1,0.06547231270358307
4-bowery bay boulevard_2018,570,0.0,0.0
4-bowery bay boulevard_2019,168,0.0,0.0
4-bowery bay boulevard_2021,293,18.3,0.062457337883959047
4-bowery bay boulevard_2022,172,0.0,0.0
4-bowery bay boulevard_2024,348,8.2,0.023563218390804597
4-bowery bay boulevard_2025,6,0.0,0.0
4-bowne street_2017,2718,821.5,0.30224429727740987
4-bowne street_2018,5112,1916.7,0.3749413145539906
4-bowne street_2019,1512,511.0,0.33796296296296297
4-bowne street_2021,2610,1036.7,0.39720306513409964
4-bowne street_2022,1548,692.1,0.44709302325581396
4-bowne street_2024,551,217.5,0.39473684210526316
4-bowne street_2025,2,0.0,0.0
4-boyce avenue_2017,151,36.5,0.24172185430463577
4-boyce avenue_2018,285,86.7,0.3042105263157895
4-boyce avenue_2019,84,16.2,0.19285714285714284
4-boyce avenue_2021,146,54.2,0.3712328767123288
4-boyce avenue_2022,85,28.9,0.33999999999999997
4-boyce avenue_2024,29,8.3,0.28620689655172415
4-bqe eastbound exit 48 street_2017,153,63.4,0.41437908496732023
4-bqe eastbound exit 48 street_2018,285,146.5,0.5140350877192983
4-bqe eastbound exit 48 street_2019,84,41.4,0.4928571428571428
4-bqe eastbound exit 48 street_2021,146,74.7,0.5116438356164383
4-bqe eastbound exit 48 street_2022,85,43.2,0.5082352941176471
4-bqe eastbound exit 48 street_2024,29,16.6,0.5724137931034483
4-bqe eb en broadway_2017,306,133.8,0.43725490196078437
4-bqe eb en broadway_2018,855,394.9,0.46187134502923977
4-bqe eb en broadway_2019,252,124.8,0.4952380952380952
4-bqe eb en broadway_2021,435,206.8,0.4754022988505747
4-bqe eb en broadway_2022,262,148.7,0.5675572519083969
4-bqe eb en broadway_2024,87,44.8,0.5149425287356322
4-bqe eb en northern boulevard_2017,612,152.1,0.24852941176470586
4-bqe eb en northern boulevard_2018,1140,330.9,0.29026315789473683
4-bqe eb en northern boulevard_2019,336,85.6,0.25476190476190474
4-bqe eb en northern boulevard_2021,580,202.2,0.3486206896551724
4-bqe eb en northern boulevard_2022,344,135.8,0.39476744186046514
4-bqe eb en northern boulevard_2024,116,34.2,0.2948275862068966
4-bqe eb entrance queens boulevard eb_2017,153,58.0,0.3790849673202614
4-bqe eb entrance queens boulevard eb_2018,285,124.2,0.43578947368421056
4-bqe eb entrance queens boulevard eb_2019,84,39.7,0.47261904761904766
4-bqe eb entrance queens boulevard eb_2021,146,78.8,0.5397260273972603
4-bqe eb entrance queens boulevard eb_2022,85,42.6,0.5011764705882353
4-bqe eb entrance queens boulevard eb_2024,29,14.9,0.5137931034482759
4-bqe eb entrance queens boulevard wb_2017,459,226.1,0.4925925925925926
4-bqe eb entrance queens boulevard wb_2018,855,462.3,0.5407017543859649
4-bqe eb entrance queens boulevard wb_2019,252,139.7,0.5543650793650793
4-bqe eb entrance queens boulevard wb_2021,438,286.4,0.6538812785388127
4-bqe eb entrance queens boulevard wb_2022,255,176.8,0.6933333333333334
4-bqe eb entrance queens boulevard wb_2024,116,68.7,0.5922413793103448
4-bqe wb en laurel hill boulevard wb_2017,1377,368.0,0.2672476397966594
4-bqe wb en laurel hill boulevard wb_2018,2565,750.8,0.2927095516569201
4-bqe wb en laurel hill boulevard wb_2019,756,228.2,0.3018518518518518
4-bqe wb en laurel hill boulevard wb_2021,1314,439.2,0.33424657534246577
4-bqe wb en laurel hill boulevard wb_2022,765,262.3,0.3428758169934641
4-bqe wb en laurel hill boulevard wb_2024,261,84.9,0.3252873563218391
4-bqe wb entrance 30 avenue_2017,153,52.5,0.3431372549019608
4-bqe wb entrance 30 avenue_2018,285,115.1,0.403859649122807
4-bqe wb entrance 30 avenue_2019,84,32.4,0.3857142857142857
4-bqe wb entrance 30 avenue_2021,146,61.2,0.4191780821917808
4-bqe wb entrance 30 avenue_2022,85,42.2,0.49647058823529416
4-bqe wb entrance 30 avenue_2024,29,12.1,0.41724137931034483
4-bqe wb entrance 37 avenue_2017,153,68.4,0.4470588235294118
4-bqe wb entrance 37 avenue_2018,285,144.8,0.5080701754385966
4-bqe wb entrance 37 avenue_2019,84,41.0,0.4880952380952381
4-bqe wb entrance 37 avenue_2021,146,91.0,0.6232876712328768
4-bqe wb entrance 37 avenue_2022,85,48.1,0.5658823529411765
4-bqe wb entrance 37 avenue_2024,29,17.3,0.596551724137931
4-bqe wb entrance astoria boulevard south_2019,84,34.7,0.4130952380952381
4-bqe wb entrance astoria boulevard south_2021,145,58.8,0.40551724137931033
4-bqe wb entrance astoria boulevard south_2022,86,40.1,0.4662790697674419
4-bqe wb entrance astoria boulevard south_2024,29,12.5,0.43103448275862066
4-bqe wb entrance northern boulevard_2017,459,116.9,0.25468409586056645
4-bqe wb entrance northern boulevard_2018,855,282.2,0.3300584795321637
4-bqe wb entrance northern boulevard_2019,252,77.3,0.3067460317460317
4-bqe wb entrance northern boulevard_2021,439,160.8,0.3662870159453303
4-bqe wb entrance northern boulevard_2022,256,85.8,0.33515625
4-bqe wb entrance northern boulevard_2024,145,68.8,0.4744827586206896
4-bqe wb entrance northern boulevard_2025,1,0.0,0.0
4-braddock avenue_2017,8548,2882.1,0.3371665886757136
4-braddock avenue_2018,15996,6038.6,0.3775068767191798
4-braddock avenue_2019,4704,1694.1,0.36014030612244896
4-braddock avenue_2021,8120,3450.3,0.4249137931034483
4-braddock avenue_2022,4988,2121.3,0.4252806736166801
4-braddock avenue_2024,1798,762.8,0.4242491657397108
4-bradley avenue_2017,765,218.8,0.28601307189542485
4-bradley avenue_2018,1425,442.9,0.31080701754385964
4-bradley avenue_2019,420,132.9,0.31642857142857145
4-bradley avenue_2021,730,278.7,0.3817808219178082
4-bradley avenue_2022,430,160.8,0.373953488372093
4-bradley avenue_2024,145,59.9,0.41310344827586204
4-brant walk_2017,153,0.0,0.0
4-brant walk_2018,284,0.0,0.0
4-brant walk_2019,86,0.0,0.0
4-brant walk_2021,146,0.0,0.0
4-brant walk_2022,85,0.0,0.0
4-brant walk_2024,29,0.0,0.0
4-brattle avenue_2017,459,122.1,0.26601307189542484
4-brattle avenue_2018,855,233.3,0.2728654970760234
4-brattle avenue_2019,252,57.2,0.22698412698412698
4-brattle avenue_2021,436,138.2,0.31697247706422016
4-brattle avenue_2022,256,85.5,0.333984375
4-brattle avenue_2024,87,21.3,0.24482758620689657
4-brattle avenue_2025,1,0.0,0.0
4-breezy point boulevard_2017,4466,0.0,0.0
4-breezy point boulevard_2018,8495,0.0,0.0
4-breezy point boulevard_2019,2580,0.0,0.0
4-breezy point boulevard_2021,4378,0.0,0.0
4-breezy point boulevard_2022,2552,0.0,0.0
4-breezy point boulevard_2024,870,0.0,0.0
4-breezy point boulevard_2025,39,0.0,0.0
4-brevoort street_2017,608,147.7,0.24292763157894734
4-brevoort street_2018,1140,340.4,0.29859649122807014
4-brevoort street_2019,336,106.2,0.31607142857142856
4-brevoort street_2021,584,202.2,0.3462328767123288
4-brevoort street_2022,344,102.0,0.29651162790697677
4-brevoort street_2024,116,29.6,0.25517241379310346
4-brian crescent_2017,153,0.0,0.0
4-brian crescent_2018,285,0.0,0.0
4-brian crescent_2019,84,0.0,0.0
4-brian crescent_2021,146,16.7,0.11438356164383562
4-brian crescent_2022,85,0.0,0.0
4-brian crescent_2024,29,0.0,0.0
4-briar place_2017,459,117.6,0.25620915032679736
4-briar place_2018,855,258.6,0.3024561403508772
4-briar place_2019,252,74.7,0.29642857142857143
4-briar place_2021,435,146.9,0.3377011494252874
4-briar place_2022,258,87.6,0.3395348837209302
4-briar place_2024,87,29.0,0.3333333333333333
4-bridge street_2017,153,41.2,0.26928104575163403
4-bridge street_2018,282,84.2,0.29858156028368793
4-bridge street_2019,84,23.8,0.2833333333333333
4-bridge street_2021,145,47.2,0.3255172413793104
4-bridge street_2022,86,20.3,0.236046511627907
4-bridge street_2024,87,25.8,0.296551724137931
4-bridgeton street_2017,306,99.8,0.3261437908496732
4-bridgeton street_2018,564,197.3,0.34982269503546104
4-bridgeton street_2019,168,63.3,0.3767857142857143
4-bridgeton street_2021,292,118.2,0.40479452054794524
4-bridgeton street_2022,170,69.2,0.4070588235294118
4-bridgeton street_2024,58,25.6,0.44137931034482764
4-bridgewater avenue_2017,459,131.2,0.285838779956427
4-bridgewater avenue_2018,858,267.4,0.31165501165501164
4-bridgewater avenue_2019,252,88.4,0.3507936507936508
4-bridgewater avenue_2021,438,163.7,0.3737442922374429
4-bridgewater avenue_2022,255,103.0,0.403921568627451
4-bridgewater avenue_2024,87,35.0,0.40229885057471265
4-brinkerhoff avenue_2017,604,189.2,0.3132450331125828
4-brinkerhoff avenue_2018,1136,367.0,0.3230633802816901
4-brinkerhoff avenue_2019,336,131.4,0.39107142857142857
4-brinkerhoff avenue_2021,584,223.7,0.3830479452054794
4-brinkerhoff avenue_2022,336,130.0,0.3869047619047619
4-brinkerhoff avenue_2024,116,46.8,0.40344827586206894
4-brinkerhoff avenue eb rb_2017,453,111.9,0.2470198675496689
4-brinkerhoff avenue eb rb_2018,852,187.3,0.2198356807511737
4-brinkerhoff avenue eb rb_2019,252,87.5,0.3472222222222222
4-brinkerhoff avenue eb rb_2021,438,152.0,0.3470319634703196
4-brinkerhoff avenue eb rb_2022,252,81.2,0.32222222222222224
4-brinkerhoff avenue eb rb_2024,87,21.0,0.2413793103448276
4-brinkerhoff avenue wb rb_2017,453,108.6,0.23973509933774834
4-brinkerhoff avenue wb rb_2018,852,194.5,0.2282863849765258
4-brinkerhoff avenue wb rb_2019,252,93.2,0.36984126984126986
4-brinkerhoff avenue wb rb_2021,438,154.7,0.35319634703196345
4-brinkerhoff avenue wb rb_2022,252,80.5,0.3194444444444444
4-brinkerhoff avenue wb rb_2024,87,29.0,0.3333333333333333
4-brisbin street_2017,608,165.9,0.27286184210526315
4-brisbin street_2018,1134,349.3,0.3080246913580247
4-brisbin street_2019,336,110.1,0.32767857142857143
4-brisbin street_2021,584,217.1,0.37174657534246575
4-brisbin street_2022,344,107.7,0.3130813953488372
4-brisbin street_2024,116,42.8,0.36896551724137927
4-brisbin street_2025,4,0.0,0.0
4-bristol avenue_2022,86,38.7,0.45
4-bristol avenue_2024,29,12.5,0.43103448275862066
4-britton avenue_2017,1377,422.0,0.3064633260711692
4-britton avenue_2018,2565,841.4,0.3280311890838207
4-britton avenue_2019,756,265.6,0.35132275132275137
4-britton avenue_2021,1314,492.9,0.37511415525114156
4-britton avenue_2022,765,302.7,0.3956862745098039
4-britton avenue_2024,261,93.3,0.35747126436781607
4-broad street_2017,306,84.0,0.27450980392156865
4-broad street_2018,572,179.0,0.3129370629370629
4-broad street_2019,168,52.3,0.3113095238095238
4-broad street_2021,292,100.7,0.34486301369863015
4-broad street_2022,170,52.3,0.3076470588235294
4-broad street_2024,58,11.9,0.20517241379310344
4-broadway_2017,13923,5674.8,0.40758457229045464
4-broadway_2018,26206,11480.1,0.4380714340227429
4-broadway_2019,7728,3428.1,0.4435947204968944
4-broadway_2021,13349,6261.6,0.4690688441081729
4-broadway_2022,7915,3919.0,0.49513581806696144
4-broadway_2024,2755,1266.8,0.4598185117967332
4-brocher road_2017,153,38.3,0.2503267973856209
4-brocher road_2018,286,86.4,0.3020979020979021
4-brocher road_2019,84,29.0,0.34523809523809523
4-brocher road_2021,146,50.0,0.3424657534246575
4-brocher road_2022,85,31.2,0.36705882352941177
4-brocher road_2024,29,9.3,0.3206896551724138
4-brookhaven avenue_2017,1530,421.4,0.2754248366013072
4-brookhaven avenue_2018,2847,943.9,0.33154197400772745
4-brookhaven avenue_2019,840,272.0,0.3238095238095238
4-brookhaven avenue_2021,1460,546.9,0.3745890410958904
4-brookhaven avenue_2022,842,318.2,0.3779097387173396
4-brookhaven avenue_2024,290,91.8,0.31655172413793103
4-brookhaven avenue_2025,2,0.0,0.0
4-brooklyn queens ep eb et 35 b_2017,306,100.7,0.32908496732026143
4-brooklyn queens ep eb et 35 b_2018,570,233.6,0.40982456140350876
4-brooklyn queens ep eb et 35 b_2019,168,79.0,0.47023809523809523
4-brooklyn queens ep eb et 35 b_2021,292,140.5,0.4811643835616438
4-brooklyn queens ep eb et 35 b_2022,170,83.5,0.49117647058823527
4-brooklyn queens ep eb et 35 b_2024,58,27.2,0.4689655172413793
4-brooklyn queens ep eb et 35a_2017,918,109.5,0.119281045751634
4-brooklyn queens ep eb et 35a_2018,1710,267.6,0.15649122807017546
4-brooklyn queens ep eb et 35a_2019,504,75.5,0.1498015873015873
4-brooklyn queens ep eb et 35a_2021,876,175.9,0.20079908675799088
4-brooklyn queens ep eb et 35a_2022,516,98.4,0.19069767441860466
4-brooklyn queens ep eb et 35a_2024,174,23.5,0.13505747126436782
4-brooklyn queens ep wb et 35 east_2017,459,115.4,0.2514161220043573
4-brooklyn queens ep wb et 35 east_2018,855,191.9,0.22444444444444445
4-brooklyn queens ep wb et 35 east_2019,252,68.3,0.271031746031746
4-brooklyn queens ep wb et 35 east_2021,438,140.7,0.32123287671232875
4-brooklyn queens ep wb et 35 east_2022,255,69.5,0.2725490196078431
4-brooklyn queens ep wb et 35 east_2024,87,27.0,0.3103448275862069
4-brooklyn queens ep wb et 35 west_2017,459,85.7,0.18671023965141612
4-brooklyn queens ep wb et 35 west_2018,855,183.7,0.21485380116959063
4-brooklyn queens ep wb et 35 west_2019,252,54.2,0.2150793650793651
4-brooklyn queens ep wb et 35 west_2021,439,98.9,0.2252847380410023
4-brooklyn queens ep wb et 35 west_2022,255,63.8,0.25019607843137254
4-brooklyn queens ep wb et 35 west_2024,87,17.9,0.20574712643678159
4-brooklyn queens ep wb et 35 west_2025,1,0.0,0.0
4-brooklyn queens ep wb exit 39 west_2017,306,128.0,0.41830065359477125
4-brooklyn queens ep wb exit 39 west_2018,570,270.7,0.47491228070175434
4-brooklyn queens ep wb exit 39 west_2019,168,81.1,0.4827380952380952
4-brooklyn queens ep wb exit 39 west_2021,294,141.6,0.4816326530612245
4-brooklyn queens ep wb exit 39 west_2022,170,103.6,0.6094117647058823
4-brooklyn queens ep wb exit 39 west_2024,58,31.5,0.5431034482758621
4-brooklyn queens expressway en sb_2017,2448,624.1,0.2549428104575163
4-brooklyn queens expressway en sb_2018,4560,1265.4,0.2775
4-brooklyn queens expressway en sb_2019,1344,345.3,0.25691964285714286
4-brooklyn queens expressway en sb_2021,2338,902.5,0.38601368691189053
4-brooklyn queens expressway en sb_2022,1358,570.7,0.4202503681885125
4-brooklyn queens expressway en sb_2024,464,160.0,0.3448275862068966
4-brooklyn queens expwy eb et 39_2017,153,70.2,0.45882352941176474
4-brooklyn queens expwy eb et 39_2018,285,137.9,0.48385964912280705
4-brooklyn queens expwy eb et 39_2019,84,47.6,0.5666666666666667
4-brooklyn queens expwy eb et 39_2021,147,91.8,0.6244897959183673
4-brooklyn queens expwy eb et 39_2022,85,68.6,0.8070588235294117
4-brooklyn queens expwy eb et 39_2024,29,20.9,0.7206896551724138
4-brooklyn queens expwy eb et 40_2017,765,256.2,0.3349019607843137
4-brooklyn queens expwy eb et 40_2018,1425,546.1,0.38322807017543864
4-brooklyn queens expwy eb et 40_2019,420,139.2,0.3314285714285714
4-brooklyn queens expwy eb et 40_2021,727,315.3,0.4337001375515819
4-brooklyn queens expwy eb et 40_2022,437,197.9,0.45286041189931353
4-brooklyn queens expwy eb et 40_2024,145,63.4,0.4372413793103448
4-brooklyn queens expwy eb et 41_2017,459,161.7,0.3522875816993464
4-brooklyn queens expwy eb et 41_2018,855,364.1,0.4258479532163743
4-brooklyn queens expwy eb et 41_2019,252,107.8,0.42777777777777776
4-brooklyn queens expwy eb et 41_2021,439,206.0,0.46924829157175396
4-brooklyn queens expwy eb et 41_2022,256,131.7,0.514453125
4-brooklyn queens expwy eb et 41_2024,145,77.8,0.5365517241379311
4-brooklyn queens expwy wb et 40_2017,306,124.1,0.40555555555555556
4-brooklyn queens expwy wb et 40_2018,570,291.9,0.5121052631578947
4-brooklyn queens expwy wb et 40_2019,168,89.4,0.5321428571428571
4-brooklyn queens expwy wb et 40_2021,294,152.4,0.5183673469387755
4-brooklyn queens expwy wb et 40_2022,170,89.4,0.5258823529411765
4-brooklyn queens expwy wb et 40_2024,58,31.7,0.5465517241379311
4-brooklyn queens expy_2017,11322,4361.6,0.3852322911146441
4-brooklyn queens expy_2018,21090,8964.5,0.4250592697961119
4-brooklyn queens expy_2019,6300,2820.8,0.4477460317460318
4-brooklyn queens expy_2021,11181,5769.4,0.5160003577497541
4-brooklyn queens expy_2022,6622,3781.5,0.5710510419812745
4-brooklyn queens expy_2024,2668,1225.5,0.4593328335832084
4-brooklyn queens expy_2025,2,0.0,0.0
4-brooklyn queens expy east_2017,612,285.3,0.4661764705882353
4-brooklyn queens expy east_2018,1140,551.8,0.4840350877192982
4-brooklyn queens expy east_2019,336,177.0,0.5267857142857143
4-brooklyn queens expy east_2021,580,333.3,0.5746551724137932
4-brooklyn queens expy east_2022,344,209.8,0.6098837209302326
4-brooklyn queens expy east_2024,319,171.0,0.5360501567398119
4-brooklyn queens expy sr_2017,459,172.2,0.37516339869281046
4-brooklyn queens expy sr_2018,855,343.1,0.40128654970760236
4-brooklyn queens expy sr_2019,252,100.3,0.398015873015873
4-brooklyn queens expy sr_2021,438,208.6,0.47625570776255705
4-brooklyn queens expy sr_2022,255,135.2,0.5301960784313725
4-brooklyn queens expy sr_2024,87,40.8,0.4689655172413793
4-brooklyn queens expy wb et 35_2017,153,60.6,0.39607843137254906
4-brooklyn queens expy wb et 35_2018,285,126.8,0.44491228070175437
4-brooklyn queens expy wb et 35_2019,84,39.0,0.4642857142857143
4-brooklyn queens expy wb et 35_2021,147,74.1,0.5040816326530612
4-brooklyn queens expy wb et 35_2022,85,50.8,0.5976470588235294
4-brooklyn queens expy wb et 35_2024,29,13.8,0.47586206896551725
4-brooklyn queens expy wb et 39e_2017,153,91.8,0.6
4-brooklyn queens expy wb et 39e_2018,285,176.2,0.6182456140350877
4-brooklyn queens expy wb et 39e_2019,84,54.7,0.6511904761904762
4-brooklyn queens expy wb et 39e_2021,145,110.0,0.7586206896551724
4-brooklyn queens expy wb et 39e_2022,86,71.8,0.8348837209302326
4-brooklyn queens expy wb et 39e_2024,29,21.0,0.7241379310344828
4-brooklyn queens expy wb exit 41_2017,612,151.0,0.24673202614379086
4-brooklyn queens expy wb exit 41_2018,1140,363.0,0.31842105263157894
4-brooklyn queens expy wb exit 41_2019,336,95.2,0.2833333333333333
4-brooklyn queens expy wb exit 41_2021,586,207.7,0.35443686006825936
4-brooklyn queens expy wb exit 41_2022,341,126.9,0.3721407624633431
4-brooklyn queens expy wb exit 41_2024,203,61.2,0.3014778325123153
4-brooklyn queens expy wb exit 43_2017,306,103.4,0.33790849673202616
4-brooklyn queens expy wb exit 43_2018,570,230.9,0.4050877192982456
4-brooklyn queens expy wb exit 43_2019,168,66.4,0.3952380952380953
